Профиль №1  с 01.04.2022 по 27.04.2022
Счетчик № 0816190453
Сохранен 27.04.2022 5:46:03

Дата	Время	A+, кВт	A-, кВт	R+, квар	R-, квар	Статус
11.04.2022	02:00-03:00	000,0492	000,0000	000,0221	000,0000	
11.04.2022	03:00-04:00	000,0448	000,0000	000,0201	000,0000	
11.04.2022	04:00-05:00	000,0356	000,0000	000,0180	000,0000	
11.04.2022	05:00-06:00	000,0362	000,0000	000,0167	000,0000	
11.04.2022	06:00-07:00	000,0363	000,0000	000,0181	000,0000	
11.04.2022	07:00-08:00	000,0381	000,0000	000,0185	000,0000	
11.04.2022	08:00-09:00	000,0513	000,0000	000,0215	000,0000	
11.04.2022	09:00-10:00	000,0555	000,0000	000,0236	000,0000	
11.04.2022	10:00-11:00	000,0536	000,0000	000,0221	000,0000	
11.04.2022	11:00-12:00	000,0446	000,0000	000,0194	000,0000	
11.04.2022	12:00-13:00	000,0378	000,0000	000,0173	000,0000	
11.04.2022	13:00-14:00	000,0377	000,0000	000,0170	000,0000	
11.04.2022	14:00-15:00	000,0370	000,0000	000,0174	000,0000	
11.04.2022	15:00-16:00	000,0440	000,0000	000,0200	000,0000	
11.04.2022	16:00-17:00	000,0415	000,0000	000,0193	000,0000	
11.04.2022	17:00-18:00	000,0349	000,0000	000,0178	000,0000	
11.04.2022	18:00-19:00	000,0370	000,0000	000,0186	000,0000	
11.04.2022	19:00-20:00	000,0336	000,0000	000,0163	000,0000	
11.04.2022	20:00-21:00	000,0334	000,0000	000,0170	000,0000	
11.04.2022	21:00-22:00	000,0349	000,0000	000,0175	000,0000	
11.04.2022	22:00-23:00	000,0471	000,0000	000,0212	000,0000	
11.04.2022	23:00-24:00	000,0509	000,0000	000,0218	000,0000	
12.04.2022	00:00-01:00	000,0461	000,0000	000,0221	000,0000	
12.04.2022	01:00-02:00	000,0373	000,0000	000,0204	000,0000	
12.04.2022	02:00-03:00	000,0406	000,0000	000,0213	000,0000	
12.04.2022	03:00-04:00	000,0496	000,0000	000,0222	000,0000	
12.04.2022	04:00-05:00	000,0522	000,0000	000,0242	000,0000	
12.04.2022	05:00-06:00	000,0514	000,0000	000,0230	000,0000	
12.04.2022	06:00-07:00	000,0492	000,0000	000,0234	000,0000	
12.04.2022	07:00-08:00	000,0448	000,0000	000,0224	000,0000	
12.04.2022	08:00-09:00	000,0387	000,0000	000,0200	000,0000	
12.04.2022	09:00-10:00	000,0365	000,0000	000,0189	000,0000	
12.04.2022	10:00-11:00	000,0343	000,0000	000,0183	000,0000	
12.04.2022	11:00-12:00	000,0412	000,0000	000,0205	000,0000	
12.04.2022	12:00-13:00	000,0314	000,0000	000,0169	000,0000	
12.04.2022	13:00-14:00	000,0257	000,0000	000,0149	000,0000	
12.04.2022	14:00-15:00	000,0294	000,0000	000,0158	000,0000	
12.04.2022	15:00-16:00	000,0281	000,0000	000,0161	000,0000	
12.04.2022	16:00-17:00	000,0253	000,0000	000,0138	000,0000	
12.04.2022	17:00-18:00	000,0199	000,0000	000,0121	000,0000	
12.04.2022	18:00-19:00	000,0195	000,0000	000,0115	000,0000	
12.04.2022	19:00-20:00	000,0218	000,0000	000,0117	000,0000	
12.04.2022	20:00-21:00	000,0197	000,0000	000,0113	000,0000	
12.04.2022	21:00-22:00	000,0234	000,0000	000,0121	000,0000	
12.04.2022	22:00-23:00	000,0245	000,0000	000,0125	000,0000	
12.04.2022	23:00-24:00	000,0237	000,0000	000,0121	000,0000	
13.04.2022	00:00-01:00	000,0200	000,0000	000,0105	000,0000	
13.04.2022	01:00-02:00	000,0242	000,0000	000,0122	000,0000	
13.04.2022	02:00-03:00	000,0255	000,0000	000,0119	000,0000	
13.04.2022	03:00-04:00	000,0296	000,0000	000,0135	000,0000	
13.04.2022	04:00-05:00	000,0333	000,0000	000,0142	000,0000	
13.04.2022	05:00-06:00	000,0336	000,0000	000,0152	000,0000	
13.04.2022	06:00-07:00	000,0342	000,0000	000,0167	000,0000	
13.04.2022	07:00-08:00	000,0347	000,0000	000,0161	000,0000	
13.04.2022	08:00-09:00	000,0376	000,0000	000,0154	000,0000	
13.04.2022	09:00-10:00	000,0336	000,0000	000,0149	000,0000	
13.04.2022	10:00-11:00	000,0363	000,0000	000,0155	000,0000	
13.04.2022	11:00-12:00	000,0344	000,0000	000,0151	000,0000	
13.04.2022	12:00-13:00	000,0262	000,0000	000,0129	000,0000	
13.04.2022	13:00-14:00	000,0213	000,0000	000,0114	000,0000	
13.04.2022	14:00-15:00	000,0222	000,0000	000,0112	000,0000	
13.04.2022	15:00-16:00	000,0249	000,0000	000,0126	000,0000	
13.04.2022	16:00-17:00	000,0231	000,0000	000,0119	000,0000	
13.04.2022	17:00-18:00	000,0270	000,0000	000,0136	000,0000	
13.04.2022	18:00-19:00	000,0274	000,0000	000,0144	000,0000	
13.04.2022	19:00-20:00	000,0264	000,0000	000,0135	000,0000	
13.04.2022	20:00-21:00	000,0258	000,0000	000,0132	000,0000	
13.04.2022	21:00-22:00	000,0250	000,0000	000,0131	000,0000	
13.04.2022	22:00-23:00	000,0220	000,0000	000,0121	000,0000	
13.04.2022	23:00-24:00	000,0317	000,0000	000,0149	000,0000	
14.04.2022	00:00-01:00	000,0334	000,0000	000,0162	000,0000	
14.04.2022	01:00-02:00	000,0330	000,0000	000,0143	000,0000	
14.04.2022	02:00-03:00	000,0285	000,0000	000,0135	000,0000	
14.04.2022	03:00-04:00	000,0289	000,0000	000,0140	000,0000	
14.04.2022	04:00-05:00	000,0357	000,0000	000,0165	000,0000	
14.04.2022	05:00-06:00	000,0366	000,0000	000,0174	000,0000	
14.04.2022	06:00-07:00	000,0430	000,0000	000,0195	000,0000	
14.04.2022	07:00-08:00	000,0350	000,0000	000,0183	000,0000	
14.04.2022	08:00-09:00	000,0293	000,0000	000,0151	000,0000	
14.04.2022	09:00-10:00	000,0309	000,0000	000,0157	000,0000	
14.04.2022	10:00-11:00	000,0361	000,0000	000,0159	000,0000	
14.04.2022	11:00-12:00	000,0370	000,0000	000,0171	000,0000	
14.04.2022	12:00-13:00	000,0357	000,0000	000,0165	000,0000	
14.04.2022	13:00-14:00	000,0275	000,0000	000,0145	000,0000	
14.04.2022	14:00-15:00	000,0411	000,0000	000,0179	000,0000	
14.04.2022	15:00-16:00	000,0319	000,0000	000,0155	000,0000	
14.04.2022	16:00-17:00	000,0373	000,0000	000,0178	000,0000	
14.04.2022	17:00-18:00	000,0346	000,0000	000,0157	000,0000	
14.04.2022	18:00-19:00	000,0321	000,0000	000,0161	000,0000	
14.04.2022	19:00-20:00	000,0350	000,0000	000,0171	000,0000	
14.04.2022	20:00-21:00	000,0558	000,0000	000,0226	000,0000	
14.04.2022	21:00-22:00	000,0292	000,0000	000,0144	000,0000	
14.04.2022	22:00-23:00	000,0291	000,0000	000,0144	000,0000	
14.04.2022	23:00-24:00	000,0493	000,0000	000,0201	000,0000	
15.04.2022	00:00-01:00	000,0369	000,0000	000,0164	000,0000	
15.04.2022	01:00-02:00	000,0237	000,0000	000,0124	000,0000	
15.04.2022	02:00-03:00	000,0286	000,0000	000,0144	000,0000	
15.04.2022	03:00-04:00	000,0561	000,0000	000,0226	000,0000	
15.04.2022	04:00-05:00	000,0365	000,0000	000,0172	000,0000	
15.04.2022	05:00-06:00	000,0186	000,0000	000,0114	000,0000	
15.04.2022	06:00-07:00	000,0347	000,0000	000,0160	000,0000	
15.04.2022	07:00-08:00	000,0308	000,0000	000,0156	000,0000	
15.04.2022	08:00-09:00	000,0968	000,0000	000,0364	000,0000	
15.04.2022	09:00-10:00	000,1019	000,0000	000,0361	000,0000	
15.04.2022	10:00-11:00	000,0917	000,0000	000,0320	000,0000	
15.04.2022	11:00-12:00	000,0956	000,0000	000,0330	000,0000	
15.04.2022	12:00-13:00	000,0787	000,0000	000,0293	000,0000	
15.04.2022	13:00-14:00	000,0961	000,0000	000,0347	000,0000	
15.04.2022	14:00-15:00	000,0395	000,0000	000,0186	000,0000	
15.04.2022	15:00-16:00	000,1044	000,0000	000,0359	000,0000	
15.04.2022	16:00-17:00	000,0981	000,0000	000,0351	000,0000	
15.04.2022	17:00-18:00	000,1013	000,0000	000,0361	000,0000	
15.04.2022	18:00-19:00	000,1087	000,0000	000,0381	000,0000	
15.04.2022	19:00-20:00	000,1221	000,0000	000,0422	000,0000	
15.04.2022	20:00-21:00	000,1059	000,0000	000,0373	000,0000	
15.04.2022	21:00-22:00	000,1170	000,0000	000,0402	000,0000	
15.04.2022	22:00-23:00	000,1325	000,0000	000,0435	000,0000	
15.04.2022	23:00-24:00	000,1265	000,0000	000,0441	000,0000	
16.04.2022	00:00-01:00	000,1250	000,0000	000,0428	000,0000	
16.04.2022	01:00-02:00	000,1373	000,0000	000,0469	000,0000	
16.04.2022	02:00-03:00	000,1299	000,0000	000,0433	000,0000	
16.04.2022	03:00-04:00	000,1174	000,0000	000,0401	000,0000	
16.04.2022	04:00-05:00	000,1479	000,0000	000,0497	000,0000	
16.04.2022	05:00-06:00	000,1390	000,0000	000,0471	000,0000	
16.04.2022	06:00-07:00	000,1174	000,0000	000,0393	000,0000	
16.04.2022	07:00-08:00	000,1446	000,0000	000,0477	000,0000	
16.04.2022	08:00-09:00	000,1374	000,0000	000,0462	000,0000	
16.04.2022	09:00-10:00	000,1317	000,0000	000,0465	000,0000	
16.04.2022	10:00-11:00	000,1316	000,0000	000,0444	000,0000	
16.04.2022	11:00-12:00	000,1421	000,0000	000,0483	000,0000	
16.04.2022	12:00-13:00	000,1197	000,0000	000,0399	000,0000	
16.04.2022	13:00-14:00	000,1307	000,0000	000,0438	000,0000	
16.04.2022	14:00-15:00	000,1400	000,0000	000,0481	000,0000	
